# Oscilloscope Data

# Seconds	fp_meas.acc_i
223.760	-4.62
223.770	-4.67
223.780	-4.61
223.790	-4.65
223.800	-4.64
223.810	-4.65
223.820	-4.64
223.830	-4.61
223.840	-4.61
223.850	-4.65
223.860	-4.64
223.870	-4.66
223.880	-4.67
223.890	-4.62
223.900	-4.63
223.910	-4.62
223.920	-4.69
223.930	-4.68
223.940	-4.64
223.950	-4.65
223.960	-4.62
223.970	-4.64
223.980	-4.65
223.990	-4.62
224.000	-4.65
224.010	-4.63
224.020	-4.65
224.030	-4.65
224.040	-4.69
224.050	-4.64
224.060	-4.63
224.070	-4.63
224.080	-4.61
224.090	-4.66
224.100	-4.60
224.110	-4.59
224.120	-4.63
224.130	-4.68
224.140	-4.65
224.150	-4.62
224.160	-4.65
224.170	-4.66
224.180	-4.62
224.190	-4.66
224.200	-4.63
224.210	-4.64
224.220	-4.64
224.230	-4.62
224.240	-4.65
224.250	-4.65
224.260	-4.66
224.270	-4.62
224.280	-4.67
224.290	-4.64
224.300	-4.64
224.310	-4.61
224.320	-4.59
224.330	-4.62
224.340	-4.66
224.350	-4.67
224.360	-4.60
224.370	-4.61
224.380	-4.63
224.390	-4.62
224.400	-4.64
224.410	-4.62
224.420	-4.67
224.430	-4.61
224.440	-4.66
224.450	-4.66
224.460	-4.61
224.470	-4.66
224.480	-4.61
224.490	-4.64
224.500	-4.61
224.510	-4.61
224.520	-4.65
224.530	-4.60
224.540	-4.62
224.550	-4.61
224.560	-4.65
224.570	-4.66
224.580	-4.65
224.590	-4.67
224.600	-4.61
224.610	-4.63
224.620	-4.64
224.630	-4.69
224.640	-4.63
224.650	-4.64
224.660	-4.67
224.670	-4.66
224.680	-4.63
224.690	-4.62
224.700	-4.63
224.710	-4.59
224.720	-4.61
224.730	-4.65
224.740	-4.62
224.750	-4.67
224.760	-4.63
224.770	-4.65
224.780	-4.66
224.790	-4.62
224.800	-4.65
224.810	-4.68
224.820	-4.65
224.830	-4.66
224.840	-4.61
224.850	-4.63
224.860	-4.65
224.870	-4.59
224.880	-4.62
224.890	-4.60
224.900	-4.62
224.910	-4.65
224.920	-4.62
224.930	-4.62
224.940	-4.65
224.950	-4.63
224.960	-4.66
224.970	-4.67
224.980	-4.61
224.990	-4.64
225.000	-4.64
225.010	-4.68
225.020	-4.65
225.030	-4.62
225.040	-4.66
225.050	-4.60
225.060	-4.61
225.070	-4.60
225.080	-4.65
225.090	-4.63
225.100	-4.58
225.110	-4.61
225.120	-4.62
225.130	-4.65
225.140	-4.68
225.150	-4.63
225.160	-4.57
225.170	-4.66
225.180	-4.66
225.190	-4.61
225.200	-4.66
225.210	-4.64
225.220	-4.61
225.230	-4.65
225.240	-4.62
225.250	-4.66
225.260	-4.63
225.270	-4.68
225.280	-4.63
225.290	-4.61
225.300	-4.65
225.310	-4.60
225.320	-4.65
225.330	-4.65
225.340	-4.62
225.350	-4.59
225.360	-4.62
225.370	-4.66
225.380	-4.64
225.390	-4.63
225.400	-4.67
225.410	-4.60
225.420	-4.64
225.430	-4.65
225.440	-4.64
225.450	-4.64
225.460	-4.62
225.470	-4.66
225.480	-4.61
225.490	-4.64
225.500	-4.65
225.510	-4.62
225.520	-4.66
225.530	-4.65
225.540	-4.63
225.550	-4.64
225.560	-4.63
225.570	-4.62
225.580	-4.69
225.590	-4.65
225.600	-4.61
225.610	-4.65
225.620	-4.65
225.630	-4.62
225.640	-4.69
225.650	-4.66
225.660	-4.63
225.670	-4.66
225.680	-4.63
225.690	-4.65
225.700	-4.63
225.710	-4.64
225.720	-4.63
225.730	-4.65
225.740	-4.69
225.750	-4.64
225.760	-4.62
225.770	-4.62
225.780	-4.64
225.790	-4.63
225.800	-4.64
225.810	-4.62
225.820	-4.64
225.830	-4.63
225.840	-4.69
225.850	-4.61
225.860	-4.62
225.870	-4.61
225.880	-4.61
225.890	-4.61
225.900	-4.66
225.910	-4.64
225.920	-4.61
225.930	-4.64
225.940	-4.62
225.950	-4.64
225.960	-4.64
225.970	-4.63
225.980	-4.65
225.990	-4.65
226.000	-4.64
226.010	-4.65
226.020	-4.70
226.030	-4.65
226.040	-4.68
226.050	-4.62
226.060	-4.66
226.070	-4.65
226.080	-4.64
226.090	-4.64
226.100	-4.63
226.110	-4.62
226.120	-4.61
226.130	-4.66
226.140	-4.68
226.150	-4.64
226.160	-4.68
226.170	-4.62
226.180	-4.63
226.190	-4.62
226.200	-4.65
226.210	-4.63
226.220	-4.65
226.230	-4.65
226.240	-4.65
226.250	-4.64
226.260	-4.69
226.270	-4.61
226.280	-4.63
226.290	-4.66
226.300	-4.68
226.310	-4.66
226.320	-4.64
226.330	-4.66
226.340	-4.61
226.350	-4.65
226.360	-4.63
226.370	-4.61
226.380	-4.66
226.390	-4.64
226.400	-4.65
226.410	-4.62
226.420	-4.63
226.430	-4.64
226.440	-4.64
226.450	-4.69
226.460	-4.62
226.470	-4.62
226.480	-4.62
226.490	-4.68
226.500	-4.64
226.510	-4.66
226.520	-4.67
226.530	-4.64
226.540	-4.63
226.550	-4.66
226.560	-4.68
226.570	-4.62
226.580	-4.66
226.590	-4.65
226.600	-4.64
226.610	-4.62
226.620	-4.65
226.630	-4.65
226.640	-4.67
226.650	-4.64
226.660	-4.63
226.670	-4.66
226.680	-4.63
226.690	-4.65
226.700	-4.65
226.710	-4.63
226.720	-4.63
226.730	-4.61
226.740	-4.67
226.750	-4.66
226.760	-4.60
226.770	-4.61
226.780	-4.62
226.790	-4.65
226.800	-4.64
226.810	-4.67
226.820	-4.63
226.830	-4.62
226.840	-4.64
226.850	-4.62
226.860	-4.66
226.870	-4.65
226.880	-4.64
226.890	-4.63
226.900	-4.65
226.910	-4.63
226.920	-4.67
226.930	-4.66
226.940	-4.62
226.950	-4.68
226.960	-4.69
226.970	-4.67
226.980	-4.66
226.990	-4.63
227.000	-4.63
227.010	-4.68
227.020	-4.62
227.030	-4.62
227.040	-4.66
227.050	-4.63
227.060	-4.67
227.070	-4.63
227.080	-4.63
227.090	-4.68
227.100	-4.69
227.110	-4.62
227.120	-4.63
227.130	-4.65
227.140	-4.64
227.150	-4.66
227.160	-4.67
227.170	-4.64
227.180	-4.64
227.190	-4.70
227.200	-4.65
227.210	-4.63
227.220	-4.68
227.230	-4.66
227.240	-4.64
227.250	-4.60
227.260	-4.65
227.270	-4.65
227.280	-4.63
227.290	-4.66
227.300	-4.63
227.310	-4.66
227.320	-4.65
227.330	-4.64
227.340	-4.69
227.350	-4.64
227.360	-4.63
227.370	-4.65
227.380	-4.61
227.390	-4.64
227.400	-4.65
227.410	-4.68
227.420	-4.67
227.430	-4.60
227.440	-4.70
227.450	-4.60
227.460	-4.61
227.470	-4.64
227.480	-4.67
227.490	-4.64
227.500	-4.65
227.510	-4.62
227.520	-4.64
227.530	-4.65
227.540	-4.64
227.550	-4.62
227.560	-4.66
227.570	-4.64
227.580	-4.66
227.590	-4.67
227.600	-4.61
227.610	-4.64
227.620	-4.62
227.630	-4.65
227.640	-4.64
227.650	-4.65
227.660	-4.62
227.670	-4.64
227.680	-4.65
227.690	-4.65
227.700	-4.60
227.710	-4.63
227.720	-4.66
227.730	-4.64
227.740	-4.61
227.750	-4.62
227.760	-4.63
227.770	-4.62
227.780	-4.60
227.790	-4.65
227.800	-4.64
227.810	-4.66
227.820	-4.63
227.830	-4.65
227.840	-4.64
227.850	-4.63
227.860	-4.59
227.870	-4.68
227.880	-4.65
227.890	-4.63
227.900	-4.65
227.910	-4.61
227.920	-4.65
227.930	-4.69
227.940	-4.63
227.950	-4.65
227.960	-4.64
227.970	-4.62
227.980	-4.65
227.990	-4.66
228.000	-4.64
228.010	-4.63
228.020	-4.62
228.030	-4.67
228.040	-4.62
228.050	-4.65
228.060	-4.66
228.070	-4.58
228.080	-4.63
228.090	-4.67
228.100	-4.64
228.110	-4.62
228.120	-4.63
228.130	-4.65
228.140	-4.63
228.150	-4.62
228.160	-4.62
228.170	-4.60
228.180	-4.63
228.190	-4.63
228.200	-4.64
228.210	-4.66
228.220	-4.65
228.230	-4.64
228.240	-4.62
228.250	-4.64
228.260	-4.65
228.270	-4.65
228.280	-4.66
228.290	-4.67
228.300	-4.65
228.310	-4.60
228.320	-4.68
228.330	-4.64
228.340	-4.62
228.350	-4.64
228.360	-4.63
228.370	-4.68
228.380	-4.64
228.390	-4.67
228.400	-4.64
228.410	-4.64
228.420	-4.66
228.430	-4.61
228.440	-4.63
228.450	-4.60
228.460	-4.63
228.470	-4.64
228.480	-4.69
228.490	-4.64
228.500	-4.66
228.510	-4.66
228.520	-4.63
228.530	-4.63
228.540	-4.65
228.550	-4.64
228.560	-4.61
228.570	-4.67
228.580	-4.68
228.590	-4.66
228.600	-4.66
228.610	-4.60
228.620	-4.63
228.630	-4.62
228.640	-4.63
228.650	-4.64
228.660	-4.61
228.670	-4.62
228.680	-4.61
228.690	-4.61
228.700	-4.63
228.710	-4.65
228.720	-4.64
228.730	-4.65
228.740	-4.63
228.750	-4.65
228.760	-4.67
228.770	-4.67
228.780	-4.59
228.790	-4.63
228.800	-4.65
228.810	-4.62
228.820	-4.64
228.830	-4.62
228.840	-4.67
228.850	-4.62
228.860	-4.67
228.870	-4.64
228.880	-4.64
228.890	-4.65
228.900	-4.67
228.910	-4.66
228.920	-4.61
228.930	-4.61
228.940	-4.65
228.950	-4.61
228.960	-4.63
228.970	-4.66
228.980	-4.60
228.990	-4.64
229.000	-4.64
229.010	-4.64
229.020	-4.61
229.030	-4.63
229.040	-4.62
229.050	-4.63
229.060	-4.63
229.070	-4.60
229.080	-4.67
229.090	-4.67
229.100	-4.61
229.110	-4.60
229.120	-4.67
229.130	-4.65
229.140	-4.61
229.150	-4.62
229.160	-4.64
229.170	-4.64
229.180	-4.61
229.190	-4.57
229.200	-4.61
229.210	-4.66
229.220	-4.67
229.230	-4.64
229.240	-4.67
229.250	-4.65
229.260	-4.63
229.270	-4.65
229.280	-4.65
229.290	-4.66
229.300	-4.66
229.310	-4.65
229.320	-4.68
229.330	-4.63
229.340	-4.63
229.350	-4.67
229.360	-4.67
229.370	-4.64
229.380	-4.64
229.390	-4.64
229.400	-4.63
229.410	-4.60
229.420	-4.64
229.430	-4.67
229.440	-4.67
229.450	-4.64
229.460	-4.63
229.470	-4.60
229.480	-4.60
229.490	-4.67
229.500	-4.65
229.510	-4.64
229.520	-4.63
229.530	-4.66
229.540	-4.64
229.550	-4.64
229.560	-4.68
229.570	-4.64
229.580	-4.65
229.590	-4.60
229.600	-4.69
229.610	-4.60
229.620	-4.65
229.630	-4.63
229.640	-4.58
229.650	-4.67
229.660	-4.63
229.670	-4.64
229.680	-4.63
229.690	-4.64
229.700	-4.69
229.710	-4.62
229.720	-4.64
229.730	-4.63
229.740	-4.65
229.750	-4.65
229.760	-4.60
229.770	-4.68
229.780	-4.65
229.790	-4.64
229.800	-4.65
229.810	-4.62
229.820	-4.61
229.830	-4.65
229.840	-4.64
229.850	-4.65
229.860	-4.62
229.870	-4.65
229.880	-4.62
229.890	-4.64
229.900	-4.60
229.910	-4.66
229.920	-4.67
229.930	-4.67
229.940	-4.63
229.950	-4.62
229.960	-4.63
229.970	-4.64
229.980	-4.62
229.990	-4.67
230.000	-4.62
230.010	-4.63
230.020	-4.63
230.030	-4.61
230.040	-4.65
230.050	-4.65
230.060	-4.63
230.070	-4.64
230.080	-4.62
230.090	-4.67
230.100	-4.64
230.110	-4.66
230.120	-4.66
230.130	-4.70
230.140	-4.65
230.150	-4.63
230.160	-4.61
230.170	-4.66
230.180	-4.66
230.190	-4.62
230.200	-4.64
230.210	-4.64
230.220	-4.66
230.230	-4.68
230.240	-4.61
230.250	-4.63
230.260	-4.63
230.270	-4.68
230.280	-4.68
230.290	-4.63
230.300	-4.62
230.310	-4.60
230.320	-4.64
230.330	-4.59
230.340	-4.69
230.350	-4.65
230.360	-4.61
230.370	-4.62
230.380	-4.64
230.390	-4.65
230.400	-4.63
230.410	-4.65
230.420	-4.62
230.430	-4.65
230.440	-4.65
230.450	-4.63
230.460	-4.62
230.470	-4.65
230.480	-4.66
230.490	-4.63
230.500	-4.63
230.510	-4.63
230.520	-4.66
230.530	-4.60
230.540	-4.62
230.550	-4.66
230.560	-4.65
230.570	-4.62
230.580	-4.63
230.590	-4.62
230.600	-4.65
230.610	-4.58
230.620	-4.57
230.630	-4.58
230.640	-4.62
230.650	-4.63
230.660	-4.65
230.670	-4.63
230.680	-4.64
230.690	-4.62
230.700	-4.63
230.710	-4.58
230.720	-4.65
230.730	-4.64
230.740	-4.64
230.750	-4.64
230.760	-4.65
230.770	-4.64
230.780	-4.63
230.790	-4.64
230.800	-4.62
230.810	-4.62
230.820	-4.65
230.830	-4.65
230.840	-4.65
230.850	-4.64
230.860	-4.67
230.870	-4.65
230.880	-4.64
230.890	-4.66
230.900	-4.63
230.910	-4.66
230.920	-4.66
230.930	-4.63
230.940	-4.62
230.950	-4.67
230.960	-4.63
230.970	-4.63
230.980	-4.62
230.990	-4.63
231.000	-4.59
231.010	-4.66
231.020	-4.60
231.030	-4.61
231.040	-4.67
231.050	-4.68
231.060	-4.60
231.070	-4.65
231.080	-4.66
231.090	-4.65
231.100	-4.61
231.110	-4.58
231.120	-4.62
231.130	-4.65
231.140	-4.62
231.150	-4.64
231.160	-4.65
231.170	-4.62
231.180	-4.68
231.190	-4.64
231.200	-4.63
231.210	-4.64
231.220	-4.66
231.230	-4.69
231.240	-4.67
231.250	-4.63
231.260	-4.67
231.270	-4.68
231.280	-4.65
231.290	-4.64
231.300	-4.65
231.310	-4.66
231.320	-4.62
231.330	-4.59
231.340	-4.63
231.350	-4.63
231.360	-4.65
231.370	-4.63
231.380	-4.63
231.390	-4.65
231.400	-4.64
231.410	-4.66
231.420	-4.62
231.430	-4.61
231.440	-4.64
231.450	-4.64
231.460	-4.63
231.470	-4.66
231.480	-4.64
231.490	-4.62
231.500	-4.65
231.510	-4.64
231.520	-4.64
231.530	-4.66
231.540	-4.62
231.550	-4.66
231.560	-4.66
231.570	-4.67
231.580	-4.64
231.590	-4.63
231.600	-4.67
231.610	-4.67
231.620	-4.64
231.630	-4.63
231.640	-4.67
231.650	-4.68
231.660	-4.59
231.670	-4.65
231.680	-4.65
231.690	-4.66
231.700	-4.64
231.710	-4.66
231.720	-4.64
231.730	-4.58
231.740	-4.64
231.750	-4.62
231.760	-4.64
231.770	-4.67
231.780	-4.63
231.790	-4.64
231.800	-4.65
231.810	-4.62
231.820	-4.62
231.830	-4.62
231.840	-4.63
231.850	-4.63
231.860	-4.63
231.870	-4.63
231.880	-4.67
231.890	-4.62
231.900	-4.64
231.910	-4.61
231.920	-4.63
231.930	-4.69
231.940	-4.64
231.950	-4.66
231.960	-4.63
231.970	-4.66
231.980	-4.63
231.990	-4.64
232.000	-4.61
232.010	-4.64
232.020	-4.58
232.030	-4.64
232.040	-4.62
232.050	-4.65
232.060	-4.68
232.070	-4.63
232.080	-4.66
232.090	-4.59
232.100	-4.61
232.110	-4.67
232.120	-4.66
232.130	-4.62
232.140	-4.61
232.150	-4.64
232.160	-4.62
232.170	-4.64
232.180	-4.66
232.190	-4.65
232.200	-4.66
232.210	-4.61
232.220	-4.68
232.230	-4.65
232.240	-4.59
232.250	-4.62
232.260	-4.63
232.270	-4.63
232.280	-4.66
232.290	-4.67
232.300	-4.63
232.310	-4.61
232.320	-4.61
232.330	-4.64
232.340	-4.65
232.350	-4.64
232.360	-4.67
232.370	-4.67
232.380	-4.62
232.390	-4.61
232.400	-4.65
232.410	-4.65
232.420	-4.62
232.430	-4.62
232.440	-4.65
232.450	-4.63
232.460	-4.59
232.470	-4.64
232.480	-4.67
232.490	-4.62
232.500	-4.65
232.510	-4.65
232.520	-4.66
232.530	-4.65
232.540	-4.62
232.550	-4.65
232.560	-4.63
232.570	-4.67
232.580	-4.64
232.590	-4.64
232.600	-4.67
232.610	-4.66
232.620	-4.61
232.630	-4.63
232.640	-4.63
232.650	-4.68
232.660	-4.65
232.670	-4.61
232.680	-4.64
232.690	-4.66
232.700	-4.65
232.710	-4.65
232.720	-4.68
232.730	-4.65
232.740	-4.62
232.750	-4.64
232.760	-4.67
232.770	-4.66
232.780	-4.66
232.790	-4.65
232.800	-4.63
232.810	-4.63
232.820	-4.62
232.830	-4.62
232.840	-4.68
232.850	-4.66
232.860	-4.61
232.870	-4.61
232.880	-4.65
232.890	-4.67
232.900	-4.63
232.910	-4.69
232.920	-4.63
232.930	-4.66
232.940	-4.68
232.950	-4.66
232.960	-4.66
232.970	-4.63
232.980	-4.63
232.990	-4.64
233.000	-4.63
233.010	-4.67
233.020	-4.66
233.030	-4.62
233.040	-4.66
233.050	-4.63
233.060	-4.62
233.070	-4.65
233.080	-4.60
233.090	-4.62
233.100	-4.64
233.110	-4.68
233.120	-4.64
233.130	-4.64
233.140	-4.66
233.150	-4.62
233.160	-4.64
233.170	-4.62
233.180	-4.67
233.190	-4.65
233.200	-4.65
233.210	-4.65
233.220	-4.64
233.230	-4.64
233.240	-4.66
233.250	-4.65
233.260	-4.62
233.270	-4.61
233.280	-4.66
233.290	-4.62
233.300	-4.64
233.310	-4.64
233.320	-4.65
233.330	-4.66
233.340	-4.66
233.350	-4.66
233.360	-4.60
233.370	-4.64
233.380	-4.64
233.390	-4.65
233.400	-4.66
233.410	-4.63
233.420	-4.66
233.430	-4.65
233.440	-4.64
233.450	-4.63
233.460	-4.61
233.470	-4.63
233.480	-4.69
233.490	-4.61
233.500	-4.67
233.510	-4.67
233.520	-4.62
233.530	-4.65
233.540	-4.64
233.550	-4.62
233.560	-4.60
233.570	-4.64
233.580	-4.66
233.590	-4.62
233.600	-4.63
233.610	-4.64
233.620	-4.60
233.630	-4.68
233.640	-4.63
233.650	-4.60
233.660	-4.65
233.670	-4.62
233.680	-4.64
233.690	-4.61
233.700	-4.65
233.710	-4.66
233.720	-4.57
233.730	-4.64
233.740	-4.62
233.750	-4.63
233.760	-4.62
233.770	-4.68
233.780	-4.62
233.790	-4.66
233.800	-4.65
233.810	-4.64
233.820	-4.66
233.830	-4.65
233.840	-4.62
233.850	-4.65
233.860	-4.66
233.870	-4.62
233.880	-4.65
233.890	-4.62
233.900	-4.65
233.910	-4.66
233.920	-4.63
233.930	-4.68
233.940	-4.63
233.950	-4.62
233.960	-4.70
233.970	-4.63
233.980	-4.63
233.990	-4.62
234.000	-4.62
234.010	-4.65
234.020	-4.67
234.030	-4.61
234.040	-4.71
234.050	-4.67
234.060	-4.64
234.070	-4.65
234.080	-4.64
234.090	-4.65
234.100	-4.65
234.110	-4.64
234.120	-4.65
234.130	-4.62
234.140	-4.63
234.150	-4.65
234.160	-4.63
234.170	-4.68
234.180	-4.63
234.190	-4.59
234.200	-4.65
234.210	-4.64
234.220	-4.64
234.230	-4.62
234.240	-4.65
234.250	-4.61
234.260	-4.60
234.270	-4.66
234.280	-4.58
234.290	-4.63
234.300	-4.65
234.310	-4.66
234.320	-4.67
234.330	-4.67
234.340	-4.63
234.350	-4.60
234.360	-4.67
234.370	-4.63
234.380	-4.63
234.390	-4.66
234.400	-4.63
234.410	-4.62
234.420	-4.64
234.430	-4.65
234.440	-4.60
234.450	-4.62
234.460	-4.61
234.470	-4.65
234.480	-4.65
234.490	-4.63
234.500	-4.62
234.510	-4.68
234.520	-4.64
234.530	-4.64
234.540	-4.69
234.550	-4.63
234.560	-4.59
234.570	-4.62
234.580	-4.64
234.590	-4.65
234.600	-4.64
234.610	-4.68
234.620	-4.62
234.630	-4.62
234.640	-4.69
234.650	-4.63
234.660	-4.66
234.670	-4.64
234.680	-4.61
234.690	-4.64
234.700	-4.64
234.710	-4.60
234.720	-4.62
234.730	-4.65
234.740	-4.68
234.750	-4.60
234.760	-4.61
234.770	-4.63
234.780	-4.67
234.790	-4.63
234.800	-4.66
234.810	-4.64
234.820	-4.62
234.830	-4.67
234.840	-4.62
234.850	-4.61
234.860	-4.63
234.870	-4.62
234.880	-4.65
234.890	-4.64
234.900	-4.63
234.910	-4.63
234.920	-4.64
234.930	-4.62
234.940	-4.65
234.950	-4.60
234.960	-4.61
234.970	-4.62
234.980	-4.66
234.990	-4.62
235.000	-4.61
235.010	-4.62
235.020	-4.63
235.030	-4.64
235.040	-4.65
235.050	-4.62
235.060	-4.59
235.070	-4.62
235.080	-4.63
235.090	-4.68
235.100	-4.61
235.110	-4.66
235.120	-4.68
235.130	-4.64
235.140	-4.63
235.150	-4.66
235.160	-4.61
235.170	-4.65
235.180	-4.66
235.190	-4.64
235.200	-4.62
235.210	-4.61
235.220	-4.63
235.230	-4.68
235.240	-4.64
235.250	-4.69
235.260	-4.66
235.270	-4.64
235.280	-4.66
235.290	-4.63
235.300	-4.63
235.310	-4.63
235.320	-4.65
235.330	-4.65
235.340	-4.63
235.350	-4.65
235.360	-4.66
235.370	-4.63
235.380	-4.62
235.390	-4.66
235.400	-4.63
235.410	-4.62
235.420	-4.66
235.430	-4.63
235.440	-4.64
235.450	-4.61
235.460	-4.65
235.470	-4.61
235.480	-4.65
235.490	-4.66
235.500	-4.64
235.510	-4.65
235.520	-4.67
235.530	-4.61
235.540	-4.64
235.550	-4.65
235.560	-4.65
235.570	-4.66
235.580	-4.65
235.590	-4.64
235.600	-4.67
235.610	-4.59
235.620	-4.64
235.630	-4.65
235.640	-4.63
235.650	-4.63
235.660	-4.65
235.670	-4.64
235.680	-4.64
235.690	-4.67
235.700	-4.65
235.710	-4.64
235.720	-4.64
235.730	-4.64
235.740	-4.64
235.750	-4.67
235.760	-4.63
235.770	-4.63
235.780	-4.63
235.790	-4.62
235.800	-4.64
235.810	-4.63
235.820	-4.61
235.830	-4.62
235.840	-4.62
235.850	-4.59
235.860	-4.59
235.870	-4.68
235.880	-4.64
235.890	-4.63
235.900	-4.62
235.910	-4.67
235.920	-4.63
235.930	-4.63
235.940	-4.61
235.950	-4.65
235.960	-4.64
235.970	-4.64
235.980	-4.63
235.990	-4.69
236.000	-4.59
236.010	-4.65
236.020	-4.66
236.030	-4.61
236.040	-4.64
236.050	-4.65
236.060	-4.69
236.070	-4.67
236.080	-4.63
236.090	-4.63
236.100	-4.66
236.110	-4.66
236.120	-4.63
236.130	-4.62
236.140	-4.62
236.150	-4.65
236.160	-4.63
236.170	-4.63
236.180	-4.65
236.190	-4.66
236.200	-4.62
236.210	-4.65
236.220	-4.61
236.230	-4.63
236.240	-4.65
236.250	-4.60
236.260	-4.61
236.270	-4.66
236.280	-4.63
236.290	-4.67
236.300	-4.66
236.310	-4.61
236.320	-4.65
236.330	-4.64
236.340	-4.62
236.350	-4.63
236.360	-4.67
236.370	-4.60
236.380	-4.60
236.390	-4.68
236.400	-4.67
236.410	-4.64
236.420	-4.67
236.430	-4.59
236.440	-4.66
236.450	-4.65
236.460	-4.64
236.470	-4.67
236.480	-4.67
236.490	-4.65
236.500	-4.67
236.510	-4.67
236.520	-4.64
236.530	-4.66
236.540	-4.68
236.550	-4.70
236.560	-4.67
236.570	-4.64
236.580	-4.64
236.590	-4.64
236.600	-4.68
236.610	-4.65
236.620	-4.65
236.630	-4.62
236.640	-4.65
236.650	-4.67
236.660	-4.63
236.670	-4.68
236.680	-4.66
236.690	-4.63
236.700	-4.65
236.710	-4.65
236.720	-4.65
236.730	-4.67
236.740	-4.67
236.750	-4.65
236.760	-4.64
236.770	-4.67
236.780	-4.66
236.790	-4.64
236.800	-4.67
236.810	-4.64
236.820	-4.66
236.830	-4.62
236.840	-4.59
236.850	-4.64
236.860	-4.64
236.870	-4.64
236.880	-4.67
236.890	-4.62
236.900	-4.64
236.910	-4.66
236.920	-4.59
236.930	-4.65
236.940	-4.64
236.950	-4.68
236.960	-4.63
236.970	-4.66
236.980	-4.69
236.990	-4.62
237.000	-4.66
237.010	-4.66
237.020	-4.67
237.030	-4.59
237.040	-4.66
237.050	-4.62
237.060	-4.61
237.070	-4.64
237.080	-4.66
237.090	-4.61
237.100	-4.63
237.110	-4.63
237.120	-4.62
237.130	-4.65
237.140	-4.66
237.150	-4.61
237.160	-4.64
237.170	-4.65
237.180	-4.65
237.190	-4.63
237.200	-4.67
237.210	-4.66
237.220	-4.58
237.230	-4.66
237.240	-4.61
237.250	-4.65
237.260	-4.65
237.270	-4.65
237.280	-4.56
237.290	-4.63
237.300	-4.68
237.310	-4.67
237.320	-4.63
237.330	-4.67
237.340	-4.68
237.350	-4.61
237.360	-4.61
237.370	-4.65
237.380	-4.64
237.390	-4.68
237.400	-4.66
237.410	-4.65
237.420	-4.63
237.430	-4.69
237.440	-4.65
237.450	-4.65
237.460	-4.62
237.470	-4.66
237.480	-4.65
237.490	-4.63
237.500	-4.66
237.510	-4.64
237.520	-4.68
237.530	-4.69
237.540	-4.64
237.550	-4.68
237.560	-4.65
237.570	-4.66
237.580	-4.65
237.590	-4.65
237.600	-4.64
237.610	-4.64
237.620	-4.63
237.630	-4.65
237.640	-4.62
237.650	-4.63
237.660	-4.68
237.670	-4.64
237.680	-4.62
237.690	-4.65
237.700	-4.66
237.710	-4.66
237.720	-4.63
237.730	-4.65
237.740	-4.63
237.750	-4.64
237.760	-4.64
237.770	-4.68
237.780	-4.64
237.790	-4.63
237.800	-4.65
237.810	-4.64
237.820	-4.67
237.830	-4.65
237.840	-4.62
237.850	-4.64
237.860	-4.61
237.870	-4.64
237.880	-4.67
237.890	-4.66
237.900	-4.68
237.910	-4.63
237.920	-4.59
237.930	-4.65
237.940	-4.63
237.950	-4.63
237.960	-4.63
237.970	-4.61
237.980	-4.64
237.990	-4.69
238.000	-4.62
238.010	-4.63
238.020	-4.61
238.030	-4.61
238.040	-4.62
238.050	-4.64
238.060	-4.67
238.070	-4.64
238.080	-4.61
238.090	-4.66
238.100	-4.64
238.110	-4.64
238.120	-4.61
238.130	-4.68
238.140	-4.62
238.150	-4.64
238.160	-4.64
238.170	-4.62
238.180	-4.63
238.190	-4.63
238.200	-4.65
238.210	-4.62
238.220	-4.67
238.230	-4.66
238.240	-4.65
238.250	-4.64
238.260	-4.63
238.270	-4.61
238.280	-4.64
238.290	-4.62
238.300	-4.60
238.310	-4.61
238.320	-4.63
238.330	-4.63
238.340	-4.65
238.350	-4.65
238.360	-4.69
238.370	-4.61
238.380	-4.68
238.390	-4.67
238.400	-4.60
238.410	-4.62
238.420	-4.64
238.430	-4.62
238.440	-4.62
238.450	-4.65
238.460	-4.61
238.470	-4.60
238.480	-4.66
238.490	-4.63
238.500	-4.61
238.510	-4.65
238.520	-4.66
238.530	-4.59
238.540	-4.60
238.550	-4.69
238.560	-4.64
238.570	-4.61
238.580	-4.66
238.590	-4.66
238.600	-4.68
238.610	-4.63
238.620	-4.62
238.630	-4.61
238.640	-4.65
238.650	-4.60
238.660	-4.67
238.670	-4.66
238.680	-4.63
238.690	-4.62
238.700	-4.64
238.710	-4.61
238.720	-4.65
238.730	-4.66
238.740	-4.65
238.750	-4.64
238.760	-4.67
238.770	-4.57
238.780	-4.66
238.790	-4.64
238.800	-4.63
238.810	-4.64
238.820	-4.65
238.830	-4.65
238.840	-4.62
238.850	-4.65
238.860	-4.65
238.870	-4.63
238.880	-4.63
238.890	-4.59
238.900	-4.61
238.910	-4.63
238.920	-4.62
238.930	-4.69
238.940	-4.61
238.950	-4.63
238.960	-4.69
238.970	-4.65
238.980	-4.64
238.990	-4.65
239.000	-4.68
239.010	-4.66
239.020	-4.68
239.030	-4.68
239.040	-4.67
239.050	-4.70
239.060	-4.65
239.070	-4.66
239.080	-4.64
239.090	-4.65
239.100	-4.65
239.110	-4.62
239.120	-4.62
239.130	-4.65
239.140	-4.68
239.150	-4.64
239.160	-4.64
239.170	-4.65
239.180	-4.65
239.190	-4.65
239.200	-4.65
239.210	-4.64
239.220	-4.60
239.230	-4.68
239.240	-4.65
239.250	-4.67
239.260	-4.65
239.270	-4.65
